frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
264,8.799971405361495,797.3804321289062,185.5263214111328,806.859375,175.96205139160156,786.220947265625,174.61756896972656,819.93408203125,186.0926055908203,768.677001953125,182.62313842773438,852.3717041015625,256.0812683105469,734.3698120117188,245.11276245117188,870.072509765625,339.86712646484375,714.29248046875,330.6797790527344,814.1298217773438,321.30853271484375,785.2513427734375,319.1950378417969,816.0708618164062,403.3936767578125,742.6165771484375,393.93695068359375,785.534912109375,526.5396118164062,748.3985595703125,496.41693115234375,762.424560546875,652.8970336914062,774.6788330078125,601.7122802734375
265,8.833304630381804,796.653076171875,185.47264099121094,806.1494750976562,175.8845672607422,785.5435180664062,174.5951385498047,819.4252319335938,186.04541015625,768.402587890625,182.7358856201172,852.4411010742188,256.0725402832031,734.3341674804688,245.11900329589844,870.1039428710938,339.7430725097656,714.1055908203125,330.4838562011719,814.1551513671875,321.7470397949219,784.7529296875,319.70989990234375,816.0266723632812,403.33697509765625,742.429443359375,393.69158935546875,785.199951171875,525.933837890625,747.3711547851562,494.8289489746094,763.3292846679688,652.5513305664062,774.3162841796875,599.6346435546875
266,8.866637855402113,796.0010375976562,185.56942749023438,805.6318359375,175.9541015625,784.9207153320312,174.70030212402344,819.3471069335938,185.9603271484375,768.2349853515625,182.75308227539062,852.2532348632812,255.82533264160156,734.7566528320312,245.00550842285156,869.7904663085938,339.42926025390625,714.3828125,330.3034362792969,815.0191040039062,322.40338134765625,784.4560546875,320.1797180175781,815.8236694335938,403.154296875,742.5968627929688,393.5828857421875,785.2507934570312,525.9798583984375,747.6566162109375,495.0953063964844,763.2139282226562,653.1248168945312,774.1097412109375,600.6632690429688
267,8.89997108042242,795.442626953125,185.67947387695312,805.0913696289062,175.9622802734375,784.2413330078125,174.85476684570312,819.056640625,185.8804931640625,767.6917114257812,183.04454040527344,852.1741943359375,255.86807250976562,734.517822265625,245.39564514160156,869.8761596679688,339.5193786621094,713.7341918945312,330.64556884765625,815.0765991210938,321.9447937011719,784.0186767578125,319.66357421875,815.667724609375,403.16070556640625,742.42333984375,393.8440856933594,785.54931640625,526.0247802734375,748.3638305664062,496.00244140625,762.7274169921875,652.8886108398438,774.1915283203125,601.74462890625
268,8.933304305442729,795.1817626953125,186.0673370361328,804.8848266601562,176.24887084960938,783.8399047851562,175.23989868164062,819.0955200195312,185.94454956054688,767.20849609375,183.33575439453125,852.2175903320312,255.84996032714844,734.2733154296875,245.5603485107422,869.637451171875,339.47113037109375,713.344482421875,330.7386779785156,814.9850463867188,322.1981506347656,783.686279296875,319.8404846191406,815.7345581054688,403.1202087402344,742.3648071289062,393.90252685546875,785.232421875,526.3336181640625,748.3161010742188,496.50823974609375,762.083740234375,652.9490356445312,774.2637329101562,602.0137329101562
269,8.966637530463037,794.86865234375,185.99423217773438,804.5892333984375,176.03854370117188,783.4298095703125,175.2025604248047,818.9639282226562,185.47218322753906,766.876708984375,183.27809143066406,851.9375,255.35003662109375,734.3014526367188,245.85494995117188,869.8247680664062,339.282470703125,713.6766357421875,331.2021484375,814.8026123046875,322.094970703125,784.4369506835938,318.3424072265625,815.4337768554688,403.193359375,742.4107055664062,394.6160888671875,786.026611328125,526.8135375976562,750.5025024414062,499.1754150390625,761.316162109375,653.150146484375,775.4013061523438,605.5433959960938
270,8.999970755483346,794.5352783203125,185.906005859375,804.2574462890625,175.8858184814453,783.0181884765625,175.19107055664062,818.861083984375,185.25274658203125,766.7476196289062,183.41981506347656,851.8047485351562,255.2444305419922,734.595947265625,246.02976989746094,869.79931640625,339.1004333496094,713.5316162109375,331.00396728515625,815.1558837890625,322.151123046875,784.422119140625,318.192626953125,815.1864624023438,403.2231140136719,742.5830688476562,394.9510498046875,786.6755981445312,526.4215698242188,752.3522338867188,499.8965759277344,761.0455932617188,652.48486328125,776.32080078125,606.5836181640625
271,9.033303980503655,794.9215087890625,185.86351013183594,804.5394287109375,175.96713256835938,783.4002075195312,175.11077880859375,818.6936645507812,185.64089965820312,766.5005493164062,183.43746948242188,852.2886352539062,255.58255004882812,733.6141967773438,246.04202270507812,869.826904296875,338.59808349609375,714.0297241210938,330.945068359375,815.3696899414062,322.8301086425781,784.884521484375,319.20013427734375,815.8265991210938,403.2342834472656,742.0319213867188,394.22540283203125,785.7396850585938,526.0399780273438,748.4373779296875,495.67938232421875,762.6785278320312,651.5087890625,775.389892578125,599.2268676757812
272,9.066637205523964,794.8782348632812,185.85011291503906,804.4285888671875,175.93472290039062,783.3386840820312,175.14175415039062,818.4682006835938,185.5019073486328,766.387939453125,183.41754150390625,851.6468505859375,255.31874084472656,733.6564331054688,246.037841796875,870.1276245117188,338.489501953125,713.5756225585938,330.95758056640625,815.767578125,322.55706787109375,784.8324584960938,319.1094055175781,815.4852905273438,403.0052490234375,742.34375,394.4837646484375,786.0619506835938,525.6246948242188,750.6876220703125,497.504150390625,761.3201904296875,651.5119018554688,776.2258911132812,602.7905883789062
273,9.099970430544273,794.9990234375,185.85873413085938,804.5384521484375,175.9762420654297,783.529052734375,175.14698791503906,818.4439697265625,185.5272674560547,766.5185546875,183.33856201171875,851.5681762695312,255.16372680664062,733.6862182617188,246.06739807128906,870.1707763671875,338.26739501953125,713.928955078125,331.1353454589844,815.63037109375,322.3862609863281,785.0140380859375,318.4948425292969,815.7637329101562,402.935791015625,742.6766967773438,394.501220703125,786.1744384765625,525.8551635742188,750.7625732421875,497.8286437988281,761.7694702148438,651.7485961914062,776.819580078125,603.1093139648438
274,9.133303655564582,794.9017944335938,185.8831024169922,804.37109375,175.958251953125,783.4228515625,175.22177124023438,818.2734375,185.40757751464844,766.57861328125,183.45062255859375,851.4241943359375,255.0457305908203,733.9203491210938,246.15443420410156,870.2572631835938,338.2705078125,713.7490234375,331.11871337890625,815.9240112304688,322.8084716796875,784.8004760742188,318.71405029296875,815.5675048828125,402.9499816894531,742.826171875,394.721923828125,786.3103637695312,525.951416015625,751.742919921875,498.7542419433594,761.3282470703125,651.696044921875,776.8843994140625,604.2689208984375
275,9.16663688058489,794.8827514648438,185.92250061035156,804.2724609375,175.999267578125,783.4414672851562,175.23715209960938,818.0458374023438,185.45945739746094,766.586181640625,183.4623260498047,851.7129516601562,255.07223510742188,733.8351440429688,246.02523803710938,870.1283569335938,338.09454345703125,713.635986328125,330.9550476074219,815.3284301757812,322.6426696777344,784.2802734375,319.070068359375,816.064697265625,402.9458923339844,742.9115600585938,394.3656005859375,785.9609375,525.3211669921875,749.8731079101562,496.5875549316406,762.1936645507812,651.1336059570312,775.6118774414062,601.1641235351562
276,9.199970105605198,794.92822265625,185.81353759765625,804.3798828125,175.91378784179688,783.4987182617188,175.16012573242188,818.1871948242188,185.39892578125,766.6033935546875,183.40155029296875,851.3637084960938,254.84640502929688,734.0846557617188,246.18704223632812,870.1930541992188,337.79608154296875,713.811767578125,331.0634460449219,815.3485717773438,322.0033264160156,784.1083374023438,317.7052917480469,816.1863403320312,402.7669372558594,743.4612426757812,394.6161804199219,786.60546875,525.3538818359375,751.36181640625,498.32318115234375,762.0283813476562,651.6489868164062,776.5542602539062,604.4190063476562
277,9.233303330625507,795.2532348632812,185.83154296875,804.62744140625,175.9660186767578,783.8482055664062,175.16476440429688,818.1975708007812,185.469482421875,766.7626342773438,183.34889221191406,851.379638671875,254.8973388671875,734.0655517578125,246.16769409179688,870.239013671875,337.9522399902344,714.115234375,331.0967712402344,815.3033447265625,322.267333984375,784.6376953125,317.3779296875,816.41357421875,402.6893005371094,743.6801147460938,394.4804382324219,786.39306640625,525.6210327148438,751.115234375,498.3912353515625,761.777587890625,651.4259033203125,776.3182983398438,603.8013916015625
278,9.266636555645816,795.332763671875,185.892578125,804.760009765625,176.0037384033203,783.925537109375,175.23654174804688,818.451416015625,185.43092346191406,766.9244384765625,183.35540771484375,851.4236450195312,254.82533264160156,734.2623901367188,246.00289916992188,870.27490234375,338.06219482421875,713.80908203125,330.8897399902344,815.9055786132812,322.61700439453125,784.3915405273438,317.7938232421875,816.3607788085938,402.354736328125,743.7276611328125,394.2025451660156,786.3106689453125,525.4176025390625,751.1116333007812,498.61212158203125,761.8834838867188,651.3641967773438,776.1912841796875,604.486083984375
279,9.299969780666125,795.51171875,185.8444366455078,804.9165649414062,176.0137939453125,784.1827392578125,175.2001495361328,818.4784545898438,185.5297393798828,767.2069702148438,183.32212829589844,851.0892944335938,254.9205322265625,734.54638671875,246.07969665527344,870.3560791015625,338.1797180175781,713.5991821289062,330.73687744140625,816.1249389648438,322.7773742675781,783.984130859375,317.38909912109375,816.370361328125,402.20703125,744.2716064453125,394.26104736328125,786.5003051757812,525.052734375,752.4080200195312,499.40411376953125,761.318115234375,651.0643920898438,776.7526245117188,606.0573120117188
280,9.333303005686433,795.727294921875,185.84825134277344,805.1239013671875,176.03831481933594,784.4364624023438,175.16769409179688,818.6339111328125,185.6350860595703,767.4818725585938,183.29812622070312,851.4849853515625,255.07887268066406,734.5355834960938,245.89341735839844,870.5100708007812,338.4031677246094,713.4421997070312,330.6671142578125,816.5159301757812,323.08544921875,783.9042358398438,318.03753662109375,816.4697265625,402.236083984375,744.0064697265625,393.9414367675781,786.1539306640625,524.8175048828125,750.9528198242188,497.8089599609375,761.9429321289062,651.1053466796875,775.8685302734375,603.9027709960938
281,9.366636230706742,796.5474853515625,185.6511688232422,805.7276611328125,175.94143676757812,785.2564697265625,174.9800262451172,818.5481567382812,185.77061462402344,767.6141357421875,183.19436645507812,851.1028442382812,255.27813720703125,734.29541015625,246.06036376953125,870.5787353515625,338.5157470703125,713.4293212890625,330.8537902832031,816.693359375,322.4454040527344,783.451904296875,317.0380859375,817.0516967773438,402.2362365722656,744.7251586914062,394.0080871582031,786.2822265625,524.9746704101562,751.34912109375,498.1304931640625,762.0529174804688,651.1570434570312,776.3544311523438,604.0745849609375
282,9.399969455727051,796.8887939453125,185.57965087890625,805.9688720703125,175.85995483398438,785.588134765625,174.94155883789062,818.5926513671875,185.68011474609375,767.8955078125,183.1827850341797,850.947509765625,255.3386688232422,734.5142211914062,246.08596801757812,870.786865234375,338.9479064941406,713.30078125,330.9054260253906,817.0267333984375,322.2095947265625,783.89208984375,316.54541015625,817.0405883789062,402.240234375,745.111328125,394.2117004394531,786.4948120117188,525.4667358398438,752.8904418945312,499.6683654785156,761.5530395507812,651.4819946289062,777.1849975585938,606.0610961914062
283,9.43330268074736,797.3216552734375,185.602294921875,806.225830078125,175.88865661621094,786.01708984375,174.94009399414062,818.4286499023438,185.7200927734375,767.9283447265625,183.15013122558594,850.9031372070312,255.35545349121094,734.2564086914062,246.01097106933594,870.4290771484375,338.9208984375,713.3265991210938,331.0960693359375,816.7916259765625,322.03948974609375,783.4766235351562,316.692138671875,817.3878173828125,402.22265625,745.2081298828125,393.9592590332031,785.9102783203125,525.9088134765625,751.5153198242188,498.8282165527344,762.1089477539062,652.1123046875,776.4945678710938,604.4324340820312
284,9.466635905767669,797.7619018554688,185.7274627685547,806.5255126953125,175.9336700439453,786.3671875,175.0968780517578,818.4955444335938,185.62925720214844,768.0391845703125,183.2958984375,850.8265991210938,255.2902069091797,734.3020629882812,246.11489868164062,870.416259765625,339.1849670410156,713.4437255859375,331.2557373046875,816.6918334960938,322.4160461425781,784.221435546875,316.3363037109375,817.3632202148438,402.2349548339844,745.30224609375,394.1903381347656,786.2509155273438,525.420166015625,752.3842163085938,499.09442138671875,761.889404296875,651.7755126953125,776.8103637695312,605.1580200195312
285,9.499969130787976,794.9033813476562,183.71163940429688,804.6732177734375,174.74790954589844,784.8541870117188,173.1080780029297,818.3860473632812,186.39459228515625,770.4446411132812,182.15673828125,851.8004150390625,256.828369140625,735.5694580078125,245.80274963378906,869.777587890625,339.9219970703125,712.548095703125,330.0843200683594,815.5213012695312,322.79473876953125,785.912109375,316.5618896484375,816.495849609375,402.917236328125,744.7847290039062,393.93878173828125,785.54443359375,525.025634765625,751.0758666992188,497.2402648925781,762.3746337890625,650.1110229492188,777.74658203125,602.7196044921875
286,9.533302355808285,796.4764404296875,183.3680419921875,805.8955688476562,174.39976501464844,786.3118286132812,172.83131408691406,818.7461547851562,186.09056091308594,771.1555786132812,182.0389404296875,851.4365234375,256.6148376464844,735.85546875,245.93911743164062,870.1766357421875,340.0403747558594,712.7150268554688,330.30072021484375,816.6373901367188,323.3529968261719,785.7420654296875,315.73236083984375,816.177001953125,402.92767333984375,745.1174926757812,394.3955993652344,785.9281616210938,525.55419921875,753.4436645507812,499.2555236816406,761.4420166015625,651.0938110351562,778.6889038085938,605.646240234375
287,9.566635580828594,796.3128051757812,183.31590270996094,805.8656616210938,174.42196655273438,786.188720703125,172.76219177246094,818.9163818359375,186.26568603515625,771.113037109375,182.0105743408203,851.5801391601562,256.715576171875,735.9584350585938,245.92213439941406,870.1254272460938,339.8873291015625,713.13134765625,330.1878662109375,815.9490356445312,322.1946716308594,786.0576171875,314.5231018066406,816.2921142578125,402.61468505859375,745.1204833984375,393.9336853027344,785.8181762695312,525.262939453125,752.9200439453125,498.6126403808594,761.29541015625,651.0474243164062,778.566650390625,605.2603149414062
288,9.599968805848903,796.4942626953125,183.1750946044922,806.0822143554688,174.34002685546875,786.3882446289062,172.59388732910156,819.1034545898438,186.41067504882812,771.2186279296875,181.93252563476562,851.7376708984375,257.0761413574219,735.9736328125,245.86962890625,870.0814208984375,340.2802734375,713.2034301757812,330.1324462890625,815.37451171875,321.7796936035156,786.219482421875,314.938720703125,816.549560546875,402.6913146972656,745.1937255859375,393.7777099609375,785.7554321289062,525.1082763671875,752.2887573242188,498.0105285644531,761.5938720703125,651.1160278320312,778.1332397460938,604.850830078125
289,9.633302030869212,797.9425048828125,185.05726623535156,807.2210083007812,175.58363342285156,787.0127563476562,174.31976318359375,819.8758544921875,185.89300537109375,769.9096069335938,182.57574462890625,851.8605346679688,255.8102264404297,735.8270874023438,245.5862579345703,870.4520874023438,340.1503601074219,714.583251953125,330.8933410644531,816.2592163085938,321.7303161621094,785.9371948242188,314.7371520996094,817.07177734375,402.0867004394531,745.3322143554688,393.50006103515625,785.9963989257812,525.38330078125,752.2288818359375,498.3413391113281,761.6018676757812,651.7691040039062,777.2532348632812,604.8677368164062
290,9.66663525588952,798.3394775390625,184.99447631835938,807.5477905273438,175.5299072265625,787.4346313476562,174.2330322265625,819.9718017578125,185.79776000976562,770.1550903320312,182.38751220703125,851.927001953125,255.714599609375,735.8191528320312,245.3642578125,870.6782836914062,339.9960632324219,714.4403076171875,330.70257568359375,816.675048828125,321.68878173828125,785.3598022460938,315.2552490234375,817.1839599609375,402.2239074707031,745.4166259765625,393.5384826660156,785.8193969726562,525.5343017578125,751.9548950195312,498.1153259277344,761.8353271484375,651.8862915039062,777.2327880859375,604.4007568359375
291,9.69996848090983,798.5615844726562,185.25271606445312,807.723876953125,175.74273681640625,787.5677490234375,174.50048828125,820.0552368164062,185.8043212890625,769.965087890625,182.50889587402344,851.7509155273438,255.44503784179688,735.6882934570312,245.44009399414062,870.815673828125,339.49139404296875,714.5514526367188,330.7017822265625,816.7382202148438,322.03460693359375,785.4627075195312,315.4554443359375,817.2467041015625,402.0559997558594,745.5400390625,393.6441345214844,786.2486572265625,525.4586181640625,752.7014770507812,498.8880310058594,761.511962890625,652.1246948242188,777.58984375,605.9237060546875
292,9.733301705930138,798.732177734375,185.2181396484375,807.9779052734375,175.7744903564453,787.7759399414062,174.44773864746094,820.3345947265625,185.93760681152344,770.115234375,182.439453125,851.8923950195312,255.51063537597656,735.6282348632812,245.4263153076172,871.0526733398438,339.53118896484375,714.8895874023438,330.64654541015625,816.7349243164062,322.0892333984375,786.0438232421875,314.9092712402344,817.0753784179688,402.1289978027344,745.2184448242188,393.68902587890625,786.35205078125,525.0347290039062,752.499267578125,498.5176696777344,761.2924194335938,651.5292358398438,777.6316528320312,605.5660400390625
293,9.766634930950447,798.8955078125,185.3067169189453,808.100830078125,175.8404541015625,787.9650268554688,174.51683044433594,820.315673828125,185.88052368164062,770.2085571289062,182.36178588867188,851.9925537109375,255.2589111328125,735.44140625,245.30606079101562,871.1495971679688,339.48797607421875,714.8994140625,330.88671875,816.4619140625,322.2232666015625,786.5390014648438,314.6712951660156,817.2689819335938,402.09515380859375,745.185302734375,393.6972961425781,786.3797607421875,525.1903686523438,752.1141967773438,498.584228515625,761.5684204101562,651.5206298828125,777.638671875,605.2606811523438
294,9.799968155970754,798.813720703125,185.52064514160156,808.0076293945312,176.01687622070312,787.8488159179688,174.7106475830078,820.2884521484375,185.95339965820312,770.1289672851562,182.51690673828125,852.132080078125,255.32080078125,735.4439697265625,245.39932250976562,871.3040771484375,339.340087890625,714.800048828125,330.7408142089844,816.1728515625,322.1329650878906,786.197265625,314.7848815917969,817.1183471679688,402.30145263671875,744.9876708984375,393.85247802734375,786.38037109375,525.2272338867188,752.199462890625,498.4747619628906,761.1323852539062,651.4788208007812,777.3424072265625,604.9857788085938
295,9.833301380991063,798.7299194335938,185.44882202148438,808.0237426757812,175.87689208984375,787.6907348632812,174.67926025390625,820.7713623046875,185.73512268066406,770.4600830078125,182.59815979003906,852.5690307617188,255.36561584472656,736.1307373046875,245.2669677734375,871.6420288085938,339.8427429199219,714.3010864257812,330.4510192871094,816.3580322265625,322.3768310546875,786.1045532226562,315.56787109375,816.7178344726562,402.2876892089844,744.9609375,393.9255065917969,786.7631225585938,525.6851806640625,754.2572021484375,499.88983154296875,760.3042602539062,652.0430297851562,778.2355346679688,607.2579345703125
296,9.866634606011372,799.128662109375,185.72276306152344,808.4269409179688,176.15963745117188,788.059814453125,174.922607421875,820.9853515625,186.01991271972656,770.4035034179688,182.72879028320312,852.5670166015625,255.46292114257812,735.6650390625,245.5367889404297,871.8104858398438,339.7168273925781,714.3856201171875,330.7042236328125,816.632568359375,322.53704833984375,787.0540161132812,314.4434814453125,817.0230102539062,402.18768310546875,745.0043334960938,393.962158203125,786.5482177734375,525.5950317382812,753.8173217773438,499.9868469238281,759.9249877929688,652.0321044921875,778.6362915039062,607.365478515625
297,9.899967831031681,798.8274536132812,185.31243896484375,808.2803344726562,175.7974853515625,787.8980102539062,174.5359649658203,821.180908203125,185.75833129882812,770.914794921875,182.4176025390625,852.7372436523438,255.38381958007812,736.404541015625,245.3403778076172,872.06884765625,340.24761962890625,715.0045166015625,330.5252685546875,817.0632934570312,322.8648681640625,788.0422973632812,313.23193359375,816.6463623046875,402.1548156738281,745.0682983398438,393.9812927246094,786.8125,525.888916015625,754.9207763671875,500.9731750488281,759.5200805664062,652.18408203125,779.1353149414062,608.9072265625
298,9.93330105605199,798.9859619140625,185.24362182617188,808.4202880859375,175.7837677001953,788.0728149414062,174.38458251953125,821.2256469726562,185.94308471679688,770.9275512695312,182.30979919433594,853.1143798828125,255.68177795410156,736.249267578125,245.03012084960938,871.9857177734375,340.6506042480469,715.1368408203125,330.41693115234375,816.4462890625,322.1295166015625,788.416748046875,313.32293701171875,817.1262817382812,402.1571960449219,744.94873046875,393.43524169921875,786.7645263671875,525.6151123046875,753.051025390625,498.80987548828125,760.60693359375,652.3959350585938,777.786376953125,606.1494140625
299,9.966634281072299,799.0368041992188,185.31739807128906,808.5152587890625,175.85035705566406,788.1234130859375,174.4422607421875,821.3717041015625,185.9735107421875,770.9635620117188,182.32778930664062,853.326904296875,255.6817169189453,736.1683959960938,245.1173095703125,872.0040283203125,340.4540100097656,715.3028564453125,330.51837158203125,816.2070922851562,322.2110595703125,788.2614135742188,313.5775451660156,817.0284423828125,402.4043273925781,744.6738891601562,393.61907958984375,786.5111694335938,525.7405395507812,752.60595703125,498.4809875488281,760.6402587890625,652.1672973632812,777.9927978515625,605.1912231445312
300,9.999967506092608,798.6871948242188,185.30224609375,808.2715454101562,175.7935028076172,787.7973022460938,174.46421813964844,821.4076538085938,185.7876739501953,770.9659423828125,182.30284118652344,853.1885375976562,255.41136169433594,736.4539794921875,245.19284057617188,872.1393432617188,340.1449890136719,715.3142700195312,330.5286560058594,815.5858764648438,321.78338623046875,788.4194946289062,313.5980224609375,816.707763671875,402.3474426269531,744.7276611328125,393.94403076171875,786.834228515625,525.9616088867188,754.03564453125,500.5110168457031,759.8790893554688,652.1271362304688,778.521728515625,608.22216796875
301,10.033300731112917,798.8645629882812,185.220947265625,808.4486083984375,175.7901153564453,788.1053466796875,174.36285400390625,821.4544677734375,185.83489990234375,771.3385620117188,182.11614990234375,853.275146484375,255.35499572753906,736.6281127929688,245.02061462402344,872.38330078125,340.0221252441406,715.8767700195312,330.3341979980469,815.573974609375,321.8171081542969,788.915283203125,313.349609375,816.7738647460938,402.3509216308594,744.8131713867188,393.8323974609375,786.89599609375,525.6787719726562,753.7799682617188,499.8652038574219,760.3336791992188,651.7390747070312,778.6778564453125,607.353515625
302,10.066633956133225,798.920654296875,185.29547119140625,808.46826171875,175.8597869873047,788.1538696289062,174.41842651367188,821.3927612304688,185.85662841796875,771.2535400390625,182.1192626953125,853.3926391601562,255.34449768066406,736.471923828125,244.91030883789062,872.791748046875,340.15411376953125,715.9765014648438,330.007568359375,816.1874389648438,322.68017578125,788.6438598632812,312.92852783203125,816.8197021484375,402.415771484375,744.6778564453125,393.7451171875,786.7572021484375,526.1902465820312,753.3187866210938,499.65374755859375,760.7408447265625,652.3942260742188,778.7774047851562,606.7227783203125
303,10.099967181153533,798.9345092773438,185.33128356933594,808.5005493164062,175.8582000732422,788.1123657226562,174.42678833007812,821.5077514648438,185.90406799316406,771.2262573242188,182.20721435546875,853.6187744140625,255.65357971191406,736.4661254882812,245.0557403564453,872.7613525390625,340.665283203125,716.073486328125,330.2162780761719,815.7410278320312,322.3078308105469,789.4421997070312,312.654052734375,816.697509765625,402.632568359375,744.4266357421875,393.8421630859375,786.4013061523438,526.1295166015625,753.0492553710938,499.3680725097656,760.0782470703125,652.1057739257812,778.3460083007812,606.0845336914062
304,10.133300406173841,799.307373046875,185.20375061035156,808.8567504882812,175.7530517578125,788.5059204101562,174.3099365234375,821.7600708007812,185.8085174560547,771.5670776367188,182.05902099609375,853.5825805664062,255.57557678222656,736.6884765625,244.90872192382812,873.0230712890625,340.7905578613281,716.0052490234375,330.1000061035156,815.7997436523438,322.00372314453125,789.6546020507812,312.4537353515625,816.6388549804688,402.48590087890625,744.658935546875,393.83502197265625,786.4793090820312,526.2386474609375,754.183837890625,500.36651611328125,759.5632934570312,652.128173828125,779.1303100585938,607.5941162109375
305,10.16663363119415,799.359130859375,185.18643188476562,808.9368286132812,175.75856018066406,788.598876953125,174.26095581054688,821.8468627929688,185.9005126953125,771.6878051757812,182.03555297851562,853.7733154296875,255.69503784179688,736.6416625976562,244.82936096191406,873.0491943359375,340.93701171875,716.1484375,330.04437255859375,816.2406616210938,322.3350830078125,789.8504638671875,312.2516174316406,816.5734252929688,402.37054443359375,744.3114013671875,393.4806823730469,786.3348388671875,526.1078491210938,752.9647827148438,499.1776428222656,760.3814086914062,652.4205322265625,778.528076171875,606.1694946289062
306,10.19996685621446,799.6663818359375,185.03598022460938,809.1636352539062,175.65142822265625,789.0114135742188,174.13824462890625,821.8558959960938,185.77706909179688,772.1665649414062,181.8696746826172,853.6903076171875,255.46041870117188,737.125244140625,244.6729278564453,872.987060546875,340.7469177246094,716.59423828125,329.9415588378906,816.2781372070312,322.28173828125,789.6377563476562,311.91204833984375,816.7196655273438,402.14715576171875,744.84326171875,393.27825927734375,786.0831298828125,525.72802734375,753.1600341796875,498.8364562988281,760.498291015625,652.0529174804688,778.8106689453125,605.8140869140625
307,10.233300081234768,799.5341796875,185.05929565429688,809.0735473632812,175.64035034179688,788.8720703125,174.18197631835938,821.9277954101562,185.7109832763672,772.2498779296875,181.93002319335938,853.7290649414062,255.45465087890625,737.3623046875,244.754638671875,873.0960693359375,340.8357849121094,716.6732788085938,329.9558410644531,816.1830444335938,322.1698303222656,790.2142944335938,311.8677978515625,816.4590454101562,402.3003234863281,744.7564086914062,393.58428955078125,786.251953125,525.869384765625,753.8294067382812,499.85467529296875,759.8543090820312,651.9038696289062,778.6138305664062,607.173583984375
308,10.266633306255077,799.619384765625,184.7659912109375,809.2301025390625,175.415771484375,789.0629272460938,173.87437438964844,822.1587524414062,185.6087188720703,772.6704711914062,181.65296936035156,854.0800170898438,255.3700408935547,737.6705932617188,244.51913452148438,872.8489990234375,340.7498474121094,717.4915161132812,329.7887268066406,816.0955810546875,322.4010314941406,790.5751953125,311.3570556640625,816.3905639648438,402.3467712402344,744.5458984375,393.3349304199219,785.9948120117188,526.11767578125,752.8019409179688,498.74462890625,760.4806518554688,652.056884765625,778.45556640625,605.2446899414062
309,10.299966531275386,799.668701171875,184.9756622314453,809.3075561523438,175.65274047851562,789.0770263671875,174.05027770996094,822.2305908203125,185.89991760253906,772.4937744140625,181.79620361328125,854.16015625,255.64930725097656,737.3621215820312,244.53680419921875,872.8148193359375,341.0199890136719,717.412353515625,329.92437744140625,816.3239135742188,322.20928955078125,790.682861328125,311.4180603027344,816.4821166992188,402.2242126464844,744.3489990234375,392.9967041015625,785.7828369140625,526.1131591796875,752.10986328125,497.8497009277344,760.6708984375,651.9727783203125,778.5355834960938,603.7861328125
310,10.333299756295695,799.64111328125,185.17767333984375,809.2481079101562,175.8011932373047,789.0094604492188,174.29208374023438,822.2113037109375,185.87905883789062,772.5303344726562,181.97921752929688,853.86474609375,255.64801025390625,737.5924682617188,244.6988525390625,872.8846435546875,341.12060546875,716.689208984375,329.9393005371094,816.0682373046875,321.88323974609375,790.0667724609375,311.8200988769531,816.289306640625,402.4685363769531,744.6957397460938,393.6394958496094,786.2036743164062,526.3494262695312,754.2049560546875,500.1427917480469,759.4986572265625,652.1737060546875,779.0759887695312,607.4283447265625
311,10.366632981316004,799.3817138671875,185.35552978515625,808.9861450195312,175.9060821533203,788.7445678710938,174.489990234375,822.092529296875,185.82711791992188,772.495361328125,182.12428283691406,853.9391479492188,255.57667541503906,737.808837890625,244.67236328125,872.7496948242188,341.09527587890625,716.7862548828125,329.79229736328125,816.4424438476562,322.48773193359375,790.3295288085938,312.4015197753906,816.50732421875,402.4606628417969,744.9498291015625,393.629638671875,786.1559448242188,525.902587890625,753.8286743164062,499.5614929199219,760.0625610351562,651.8603515625,778.74267578125,606.8360595703125
312,10.39996620633631,799.4417724609375,185.3083038330078,809.0504760742188,175.85011291503906,788.829345703125,174.41419982910156,822.1708984375,185.662353515625,772.6565551757812,181.92861938476562,853.7907104492188,255.3762969970703,737.9932861328125,244.5889892578125,872.87109375,341.05755615234375,716.7230224609375,329.88262939453125,816.5966796875,322.556396484375,790.463134765625,312.41473388671875,816.3046264648438,402.42169189453125,745.1040649414062,393.8046569824219,786.4629516601562,526.2086791992188,755.1546020507812,500.8889465332031,759.1517333984375,651.9712524414062,779.0272216796875,608.5914916992188
313,10.43329943135662,799.433349609375,185.21177673339844,808.9913940429688,175.76339721679688,788.8330688476562,174.30215454101562,822.037841796875,185.64984130859375,772.646240234375,181.87681579589844,853.8271484375,255.48927307128906,737.9869384765625,244.44308471679688,872.7205810546875,341.0539245605469,716.6776123046875,329.758056640625,816.8434448242188,322.76312255859375,789.8602905273438,313.5452575683594,816.3644409179688,402.5466613769531,745.0205078125,393.6314697265625,786.2133178710938,526.3438110351562,754.1473999023438,499.78070068359375,760.0219116210938,652.8162231445312,778.4038696289062,607.4528198242188
